,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6
972,0.94266,0,2.7209,0,2.8736,2.9768
973,1.9072,0,3.0668,0,2.8736,1.4653
974,1.9072,0,1.9604,0,1.5359,1.4653
975,3.2767,0,1.9604,0,1.5359,0.66609
976,0.35414,0,2.7658,0,3.048,1.0795
977,0.95693,0,1.121,0,3.048,1.2257
978,0.23408,0,0.7139,0,0.096506,2.6871
979,0.95693,0,0.9351,0,0.096506,2.1869
980,0.42541,0,0.9351,0,0.56794,2.1869
981,0.42541,0,1.9039,0,0.56794,1.3923
982,0.078228,0,1.9039,0,2.137,1.3923
983,0.078228,0,2.2189,0,1.1049,2.4968
984,2.5983,0,2.2189,0,1.0239,3.1075
985,1.2768,0,2.1787,0,0.98139,2.7656
986,1.2768,0,0.81773,0,0.98139,2.7656
987,2.0939,0,0.81773,0,0.34373,1.5008
988,1.5298,0,1.4719,0,0.34373,1.1981
989,1.1635,0,1.0805,0,1.8787,1.1981
990,0.76269,0,0.16307,0,1.8679,4.0321
991,0.76269,0,0.16307,0,0.60488,2.5984
992,0.64034,0,1.8808,0,2.1395,3.4054
993,0.64034,0,1.8808,0,2.1395,3.1877
994,2.8793,0,3.025,0,2.4196,3.2229
995,2.8793,0,2.8008,0,2.5828,2.6124
996,1.122,0,2.8008,0,2.4505,2.6124
997,1.122,0,2.9642,0,2.4505,2.9293
998,2.4346,0,1.975,0,2.6383,2.9293
999,2.2461,0,1.2366,0,2.6383,3.189
1000,2.4346,0,1.2366,0,2.6621,2.9782
1001,0,0,0,0,0,2.7094
1002,0,0,0,0,0,2.7094
1003,0,0,0,0,0,2.4451
1004,0,0,0,0,0,1.6832
1005,0,0,0,0,0,1.6832
1006,0,0,0,0,0,2.8175
1007,0,0,0,0,0,3.2789
1008,0,0,0,0,0,1.8852
1009,0,0,0,0,0,3.2628
1010,0,0,0,0,0,3.2628
1011,0,0,0,0,0,2.378
1012,0,0,0,0,0,2.378
1013,0,0,0,0,0,2.9292
1014,0,0,0,0,0,2.9292
1015,0,0,0,0,0,0.43691
1016,0,0,0,0,0,0.43691
1017,0,0,0,0,0,3.4529
1018,0,0,0,0,0,3.1207
1019,0,0,0,0,0,1.545
1020,0,0,0,0,0,2.9988
1021,0,0,0,0,0,0.50424
1022,0,0,0,0,0,0.50424
1023,0,0,0,0,0,3.1352
1024,0,0,0,0,0,3.2402
1025,0,0,0,0,0,1.8907
1026,0,0,0,0,0,1.8907
1027,0,0,0,0,0,2.8509
1028,0,0,0,0,0,2.4474
1029,0,0,0,0,0,1.5165
1030,0,0,0,0,0,1.5165
1031,0,0,0,0,0,3.6095
1032,0,0,0,0,0,2.5406
1033,0,0,0,0,0,2.2495
1034,0,0,0,0,0,0.34108
1035,0,0,0,0,0,0.34108
1036,0,0,0,0,0,3.1113
1037,0,0,0,0,0,3.1006
1038,0,0,0,0,0,2.2941
1039,0,0,0,0,0,2.2941
1040,0,0,0,0,0,2.6118
1041,0,0,0,0,0,3.5589
1042,0,0,0,0,0,2.4847
1043,0,0,0,0,0,2.155
1044,0,0,0,0,0,2.155
1045,0,0,0,0,0,2.1893
1046,0,0,0,0,0,2.1893
1047,0,0,0,0,0,1.7488
1048,0,0,0,0,0,2.1743
1049,0,0,0,0,0,2.1743
1050,0,0,0,0,0,3.0108
1051,0,0,0,0,0,1.1435
1052,0,0,0,0,0,1.1435
1053,0,0,0,0,0,2.4553
1054,0,0,0,0,0,2.6032
1055,0,0,0,0,0,2.6032
1056,0,0,0,0,0,2.0944
1057,0,0,0,0,0,2.0944
1058,0,0,0,0,0,0.044947
1059,0,0,0,0,0,2.1948
1060,0,0,0,0,0,1.4894
1061,0,0,0,0,0,1.4894
1062,0,0,0,0,0,2.8284
1063,0,0,0,0,0,2.8284
1064,0,0,0,0,0,2.217
1065,0,0,0,0,0,2.217
1066,0,0,0,0,0,3.8029
1067,0,0,0,0,0,3.6855
1068,0,0,0,0,0,3.6855
1069,0,0,0,0,0,3.199
1070,0,0,0,0,0,3.4621
1071,0,0,0,0,0,1.6082
1072,0,0,0,0,0,1.0941
1073,0,0,0,0,0,3.0779
1074,0,0,0,0,0,3.6554
1075,0,0,0,0,0,1.3963
1076,0,0,0,0,0,1.3963
1077,0,0,0,0,0,2.2945
1078,0,0,0,0,0,2.2945
1079,0,0,0,0,0,0.96193
1080,0,0,0,0,0,2.5238
1081,0,0,0,0,0,2.5238
1082,0,0,0,0,0,2.3729
1083,0,0,0,0,0,2.3729
1084,0,0,0,0,0,3.1789
1085,0,0,0,0,0,2.8411
1086,0,0,0,0,0,2.6133
1087,0,0,0,0,0,3.5523
1088,0,0,0,0,0,2.7269
1089,0,0,0,0,0,1.1591
1090,0,0,0,0,0,2.1853
1091,0,0,0,0,0,2.1853
1092,0,0,0,0,0,2.2666
1093,0,0,0,0,0,2.7353
1094,0,0,0,0,0,2.7353
1095,0,0,0,0,0,2.5117
1096,0,0,0,0,0,2.5117
1097,0,0,0,0,0,3.0657
1098,0,0,0,0,0,2.1155
1099,0,0,0,0,0,3.255
1100,0,0,0,0,0,2.6697
1101,0,0,0,0,0,1.9352
1102,0,0,0,0,0,3.537
1103,0,0,0,0,0,3.3887
1104,0,0,0,0,0,2.6456
1105,0,0,0,0,0,1.1173
1106,0,0,0,0,0,2.6456
1107,0,0,0,0,0,1.1523
1108,0,0,0,0,0,0.82546
1109,0,0,0,0,0,0.82546
1110,0,0,0,0,0,3.0146
1111,0,0,0,0,0,3.0146
1112,0,0,0,0,0,2.4096
1113,0,0,0,0,0,2.7153
1114,0,0,0,0,0,2.7153
1115,0,0,0,0,0,2.113
1116,0,0,0,0,0,2.113
1117,0,0,0,0,0,0.31052
1118,0,0,0,0,0,0.31052
1119,0,0,0,0,0,2.6731
1120,0,0,0,0,0,2.6731
1121,0,0,0,0,0,2.7074
1122,0,0,0,0,0,2.7074
1123,0,0,0,0,0,2.587
1124,0,0,0,0,0,2.587
1125,0,0,0,0,0,3.4732
1126,0,0,0,0,0,3.3387
1127,0,0,0,0,0,2.8494
1128,0,0,0,0,0,2.6993
1129,0,0,0,0,0,0.89295
1130,0,0,0,0,0,0.89295
1131,0,0,0,0,0,1.6736
1132,0,0,0,0,0,1.6736
1133,0,0,0,0,0,3.226
1134,0,0,0,0,0,0.30663
1135,0,0,0,0,0,0.30663
1136,0,0,0,0,0,3.2733
1137,0,0,0,0,0,0.84472
1138,0,0,0,0,0,0.84472
1139,0,0,0,0,0,1.6049
1140,0,0,0,0,0,1.6049
1141,0,0,0,0,0,2.5419
1142,0,0,0,0,0,2.5419
1143,0,0,0,0,0,2.5589
1144,0,0,0,0,0,3.0881
1145,0,0,0,0,0,0.76126
1146,0,0,0,0,0,0.76126
1147,0,0,0,0,0,1.2085
1148,0,0,0,0,0,2.1073
1149,0,0,0,0,0,2.1073
1150,0,0,0,0,0,2.5526
1151,0,0,0,0,0,0.77309
1152,0,0,0,0,0,2.1835
1153,0,0,0,0,0,2.103
1154,0,0,0,0,0,2.103
1155,0,0,0,0,0,3.1794
1156,0,0,0,0,0,3.0305
1157,0,0,0,0,0,1.3458
1158,0,0,0,0,0,0.30776
1159,0,0,0,0,0,0.30776
1160,0,0,0,0,0,1.703
1161,0,0,0,0,0,1.703
1162,0,0,0,0,0,2.7789
1163,0,0,0,0,0,1.109
1164,0,0,0,0,0,0.70511
1165,0,0,0,0,0,0.56828
1166,0,0,0,0,0,0.56828
1167,0,0,0,0,0,1.5444
1168,0,0,0,0,0,1.5444
1169,0,0,0,0,0,2.5533
1170,0,0,0,0,0,2.5533
1171,0,0,0,0,0,2.3239
1172,0,0,0,0,0,1.2404
1173,0,0,0,0,0,1.2404
1174,0,0,0,0,0,0.75438
1175,0,0,0,0,0,0.75438
1176,0,0,0,0,0,2.63
1177,0,0,0,0,0,2.63
1178,0,0,0,0,0,3.5365
1179,0,0,0,0,0,3.5365
1180,0,0,0,0,0,2.6207
1181,0,0,0,0,0,1.265
1182,0,0,0,0,0,1.265
1183,0,0,0,0,0,2.6233
1184,0,0,0,0,0,1.762
1185,0,0,0,0,0,1.7614
1186,0,0,0,0,0,2.369
1187,0,0,0,0,0,1.4461
1188,0,0,0,0,0,1.8242
1189,0,0,0,0,0,1.8242
1190,0,0,0,0,0,3.1257
1191,0,0,0,0,0,2.7638
1192,0,0,0,0,0,1.5653
1193,0,0,0,0,0,1.5653
1194,0,0,0,0,0,2.8091
1195,0,0,0,0,0,2.8091
1196,0,0,0,0,0,2.3716
1197,0,0,0,0,0,3.7706
1198,0,0,0,0,0,1.2358
1199,0,0,0,0,0,1.2358
1200,0,0,0,0,0,3.4196
1201,0,0,0,0,0,1.4762
1202,0,0,0,0,0,0.97936
1203,0,0,0,0,0,0.97936
1204,0,0,0,0,0,3.3529
1205,0,0,0,0,0,1.4979
1206,0,0,0,0,0,1.4979
1207,0,0,0,0,0,2.7941
1208,0,0,0,0,0,2.7941
1209,0,0,0,0,0,3.154
1210,0,0,0,0,0,3.154
1211,0,0,0,0,0,3.9078
1212,0,0,0,0,0,2.6146
1213,0,0,0,0,0,3.2811
1214,0,0,0,0,0,1.2839
1215,0,0,0,0,0,1.2839
1216,0,0,0,0,0,1.3291
1217,0,0,0,0,0,1.3291
1218,0,0,0,0,0,2.5958
1219,0,0,0,0,0,1.956
1220,0,0,0,0,0,2.5958
1221,0,0,0,0,0,2.5958
1222,0,0,0,0,0,2.7073
1223,0,0,0,0,0,2.6905
1224,0,0,0,0,0,1.3664
1225,0,0,0,0,0,1.3664
1226,0,0,0,0,0,2.75
1227,0,0,0,0,0,3.082
1228,0,0,0,0,0,3.0509
1229,0,0,0,0,0,2.8346
1230,0,0,0,0,0,3.0132
1231,0,0,0,0,0,2.3304
1232,0,0,0,0,0,1.3704
1233,0,0,0,0,0,3.0329
1234,0,0,0,0,0,0.34016
1235,0,0,0,0,0,0.34016
1236,0,0,0,0,0,3.3899
1237,0,0,0,0,0,3.2552
1238,0,0,0,0,0,2.8095
1239,0,0,0,0,0,2.8095
1240,0,0,0,0,0,2.4895
1241,0,0,0,0,0,2.8046
1242,0,0,0,0,0,3.3226
1243,0,0,0,0,0,3.4809
1244,0,0,0,0,0,2.573
1245,0,0,0,0,0,2.4711
1246,0,0,0,0,0,2.0036
1247,0,0,0,0,0,2.0036
1248,0,0,0,0,0,3.1774
1249,0,0,0,0,0,2.7293
1250,0,0,0,0,0,2.3612
1251,0,0,0,0,0,2.8927
1252,0,0,0,0,0,0.28059
1253,0,0,0,0,0,0.28059
1254,0,0,0,0,0,0.72533
1255,0,0,0,0,0,2.7661
1256,0,0,0,0,0,1.8577
1257,0,0,0,0,0,1.8577
1258,0,0,0,0,0,2.3118
1259,0,0,0,0,0,2.3118
1260,0,0,0,0,0,2.631
1261,0,0,0,0,0,2.631
1262,0,0,0,0,0,3.1192
1263,0,0,0,0,0,2.3656
1264,0,0,0,0,0,2.3656
1265,0,0,0,0,0,0.10909
1266,0,0,0,0,0,0.10909
1267,0,0,0,0,0,3.1669
1268,0,0,0,0,0,3.1669
1269,0,0,0,0,0,0.31414
1270,0,0,0,0,0,0.31414
1271,0,0,0,0,0,2.93
1272,0,0,0,0,0,2.4325
1273,0,0,0,0,0,1.0244
1274,0,0,0,0,0,1.0244
1275,0,0,0,0,0,0.7283
1276,0,0,0,0,0,0.7283
1277,0,0,0,0,0,2.6744
1278,0,0,0,0,0,2.6744
1279,0,0,0,0,0,2.4642
1280,0,0,0,0,0,2.4642
1281,0,0,0,0,0,0.95133
1282,0,0,0,0,0,1.9657
1283,0,0,0,0,0,1.9657
1284,0,0,0,0,0,3.2091
1285,0,0,0,0,0,3.181
1286,0,0,0,0,0,2.9293
1287,0,0,0,0,0,3.4033
1288,0,0,0,0,0,0.62358
1289,0,0,0,0,0,0.62358
1290,0,0,0,0,0,1.285
1291,0,0,0,0,0,0.73639
1292,0,0,0,0,0,0.45818
1293,0,0,0,0,0,2.3992
1294,0,0,0,0,0,2.3176
1295,0,0,0,0,0,1.0325
1296,0,0,0,0,0,1.0325
1297,0,0,0,0,0,3.1321
1298,0,0,0,0,0,2.8343
1299,0,0,0,0,0,1.5599
1300,0,0,0,0,0,2.8343
1301,0,0,0,0,0,2.9402
1302,0,0,0,0,0,3.0601
1303,0,0,0,0,0,0.65027
1304,0,0,0,0,0,0.65027
1305,0,0,0,0,0,2.3313
1306,0,0,0,0,0,2.3313
1307,0,0,0,0,0,0.48872
1308,0,0,0,0,0,3.228
1309,0,0,0,0,0,3.2543
1310,0,0,0,0,0,3.2933
1311,0,0,0,0,0,0.80341
1312,0,0,0,0,0,0.48923
1313,0,0,0,0,0,0.35649
1314,0,0,0,0,0,0.48923
1315,0,0,0,0,0,2.7834
1316,0,0,0,0,0,1.5218
1317,0,0,0,0,0,1.5218
1318,0,0,0,0,0,3.391
1319,0,0,0,0,0,3.1591
1320,0,0,0,0,0,2.6048
1321,0,0,0,0,0,2.7066
1322,0,0,0,0,0,3.103
1323,0,0,0,0,0,2.929
1324,0,0,0,0,0,1.9481
1325,0,0,0,0,0,3.0928
1326,0,0,0,0,0,3.103
1327,0,0,0,0,0,1.971
1328,0,0,0,0,0,1.971
1329,0,0,0,0,0,2.589
1330,0,0,0,0,0,2.589
1331,0,0,0,0,0,1.9462
1332,0,0,0,0,0,1.9462
1333,0,0,0,0,0,2.7184
1334,0,0,0,0,0,3.277
1335,0,0,0,0,0,2.0422
1336,0,0,0,0,0,3.2716
1337,0,0,0,0,0,2.6467
1338,0,0,0,0,0,2.6692
1339,0,0,0,0,0,2.9857
1340,0,0,0,0,0,2.9857
1341,0,0,0,0,0,3.2993
1342,0,0,0,0,0,3.2993
1343,0,0,0,0,0,1.047
1344,0,0,0,0,0,2.6686
1345,0,0,0,0,0,2.6686
1346,0,0,0,0,0,3.0522
1347,0,0,0,0,0,2.7136
1348,0,0,0,0,0,3.0522
1349,0,0,0,0,0,2.7489
1350,0,0,0,0,0,1.9667
1351,0,0,0,0,0,3.2513
1352,0,0,0,0,0,3.2154
1353,0,0,0,0,0,2.8606
1354,0,0,0,0,0,2.8606
1355,0,0,0,0,0,2.8897
1356,0,0,0,0,0,2.7807
1357,0,0,0,0,0,2.1576
1358,0,0,0,0,0,2.3431
1359,0,0,0,0,0,2.3431
1360,0,0,0,0,0,2.5693
1361,0,0,0,0,0,3.7041
1362,0,0,0,0,0,3.1252
1363,0,0,0,0,0,2.8358
1364,0,0,0,0,0,0.91827
1365,0,0,0,0,0,2.9058
1366,0,0,0,0,0,2.0581
1367,0,0,0,0,0,1.7975
1368,0,0,0,0,0,1.7975
1369,0,0,0,0,0,3.138
1370,0,0,0,0,0,2.5748
1371,0,0,0,0,0,2.5748
1372,0,0,0,0,0,1.1067
1373,0,0,0,0,0,1.1067
1374,0,0,0,0,0,2.9689
1375,0,0,0,0,0,3.0833
1376,0,0,0,0,0,1.0465
1377,0,0,0,0,0,1.0465
1378,0,0,0,0,0,2.7995
1379,0,0,0,0,0,2.7995
1380,0,0,0,0,0,1.3979
1381,0,0,0,0,0,2.3555
1382,0,0,0,0,0,2.7262
1383,0,0,0,0,0,1.3531
1384,0,0,0,0,0,1.1958
1385,0,0,0,0,0,1.1958
1386,0,0,0,0,0,2.4954
1387,0,0,0,0,0,2.4954
1388,0,0,0,0,0,0.21547
1389,0,0,0,0,0,0.21547
1390,0,0,0,0,0,0.64011
1391,0,0,0,0,0,0.64011
1392,0,0,0,0,0,2.9403
1393,0,0,0,0,0,1.027
1394,0,0,0,0,0,3.2618
1395,0,0,0,0,0,3.2618
1396,0,0,0,0,0,1.4135
1397,0,0,0,0,0,1.4135
1398,0,0,0,0,0,2.615
1399,0,0,0,0,0,2.615
1400,0,0,0,0,0,1.0279
1401,0,0,0,0,0,0.28995
1402,0,0,0,0,0,3.2692
1403,0,0,0,0,0,3.1432
1404,0,0,0,0,0,3.1432
1405,0,0,0,0,0,2.4721
1406,0,0,0,0,0,2.4721
1407,0,0,0,0,0,2.7424
1408,0,0,0,0,0,2.7424
1409,0,0,0,0,0,2.1483
1410,0,0,0,0,0,2.1483
1411,0,0,0,0,0,1.3968
1412,0,0,0,0,0,1.3337
1413,0,0,0,0,0,0.61494
1414,0,0,0,0,0,1.0109
1415,0,0,0,0,0,1.3337
1416,0,0,0,0,0,1.3337
1417,0,0,0,0,0,2.7644
1418,0,0,0,0,0,3.6959
1419,0,0,0,0,0,1.5116
1420,0,0,0,0,0,1.5116
1421,0,0,0,0,0,2.9422
1422,0,0,0,0,0,2.9422
1423,0,0,0,0,0,2.9027
1424,0,0,0,0,0,2.9027
1425,0,0,0,0,0,4.0897
1426,0,0,0,0,0,2.0372
1427,0,0,0,0,0,2.0372
1428,0,0,0,0,0,0.95796
1429,0,0,0,0,0,0.95796
1430,0,0,0,0,0,3.3014
1431,0,0,0,0,0,1.6244
1432,0,0,0,0,0,1.6244
1433,0,0,0,0,0,3.5817
1434,0,0,0,0,0,1.7499
1435,0,0,0,0,0,1.7499
1436,0,0,0,0,0,2.7873
1437,0,0,0,0,0,2.7873
1438,0,0,0,0,0,1.6222
1439,0,0,0,0,0,1.6222
1440,0,0,0,0,0,3.5374
1441,0,0,0,0,0,3.5374
1442,0,0,0,0,0,0.79935
1443,0,0,0,0,0,0.79935
1444,0,0,0,0,0,2.8212
1445,0,0,0,0,0,2.7524
1446,0,0,0,0,0,1.7223
1447,0,0,0,0,0,2.5067
1448,0,0,0,0,0,2.2936
1449,0,0,0,0,0,2.5128
1450,0,0,0,0,0,2.5128
1451,0,0,0,0,0,2.6365
1452,0,0,0,0,0,2.9512
1453,0,0,0,0,0,3.1079
1454,0,0,0,0,0,2.9766
1455,0,0,0,0,0,0.57278
1456,0,0,0,0,0,2.5986
1457,0,0,0,0,0,2.5524
1458,0,0,0,0,0,2.5524
1459,0,0,0,0,0,3.9347
1460,0,0,0,0,0,3.483
1461,0,0,0,0,0,3.3985
1462,0,0,0,0,0,2.2699
1463,0,0,0,0,0,2.2699
1464,0,0,0,0,0,1.0661
1465,0,0,0,0,0,3.6375
1466,0,0,0,0,0,0.12329
1467,0,0,0,0,0,0.12329
1468,0,0,0,0,0,0.44455
1469,0,0,0,0,0,0.44455
1470,0,0,0,0,0,1.9882
1471,0,0,0,0,0,1.8185
1472,0,0,0,0,0,1.227
1473,0,0,0,0,0,1.8185
1474,0,0,0,0,0,0.60036
1475,0,0,0,0,0,0.60036
1476,0,0,0,0,0,3.1194
1477,0,0,0,0,0,1.8026
1478,0,0,0,0,0,1.8026
1479,0,0,0,0,0,2.8362
1480,0,0,0,0,0,1.9709
1481,0,0,0,0,0,2.7155
1482,0,0,0,0,0,2.7155
1483,0,0,0,0,0,3.2131
1484,0,0,0,0,0,3.1225
1485,0,0,0,0,0,2.4073
1486,0,0,0,0,0,3.4824
1487,0,0,0,0,0,1.4502
1488,0,0,0,0,0,1.4502
1489,0,0,0,0,0,3.0395
1490,0,0,0,0,0,1.1196
1491,0,0,0,0,0,1.1196
1492,0,0,0,0,0,2.4631
1493,0,0,0,0,0,2.4631
1494,0,0,0,0,0,1.457
1495,0,0,0,0,0,1.4866
1496,0,0,0,0,0,1.8435
1497,0,0,0,0,0,1.8435
1498,0,0,0,0,0,3.1343
1499,0,0,0,0,0,2.5871
1500,0,0,0,0,0,2.5871
